index,vbm
1248,-11.8890999035628
1249,-8.80872738767303
1250,-8.04305779369954
1251,-7.72224604622359
1252,-9.22525315036107
1253,-9.0930241031526
1254,-8.98038016782339
1255,-9.89030153877835
1256,-7.42999181468109
1257,-7.19954717560249
1258,-5.7269673734894
1259,-5.56726150015838
1260,-5.86668960294539
1261,-5.3393239536793
1262,-5.71476037272447
1263,-6.98442205125835
1264,-6.13066037895174
1265,-5.58325900989038
1266,-4.89294858746485
1267,-7.51098239715155
1268,-7.92005776777005
1269,-10.3659862133691
1270,-5.9326901326481
1271,-6.94593093128598
1272,-4.48489198413976
1273,-4.69771633631088
1274,-6.22852610536777
1275,-5.68760799073244
1276,-8.65564300010569
1277,-8.90671950899026
1278,-7.16697892329369
1279,-6.06761661624577
1280,-5.35873199060783
1281,-4.79350055729978
1282,-6.20044446276278
1283,-7.03330431830306
1284,-6.83115255739726
1285,-4.84405466784869
1286,-4.17959437268599
1287,-5.59385039321878
1288,-6.40116305181892
1289,-6.53293731308095
1290,-5.02339785036682
1291,-4.65161986326828
1292,-5.02385116084657
1293,-4.53252370558195
1294,-9.88158705191885
1295,-9.86719057401246
1296,-6.88278145215834
1297,-4.35740022166612
1298,-6.65261810039656
1299,-6.93664056462675
1300,-6.44165884645143
1301,-6.39012629476534
1302,-8.63118872484991
1303,-12.1013740422926
1304,-7.38179341616299
1305,-6.8940427198427
1306,-6.45498112216498
1307,-5.89124742826547
1308,-6.02191739311929
1309,-5.31595479872083
1310,-5.10435062743917
1311,-4.93248039074477
1312,-8.44424142770043
1313,-4.98109335249152
1314,-6.82620402817949
1315,-5.45135341382199
1316,-6.66360592505116
1317,-7.91548716192916
1318,-5.65948503693667
1319,-6.41752438269409
1320,-7.50143971239535
1321,-5.65281549807301
1322,-5.51318529020761
1323,-5.93516335905091
1324,-5.09554114609864
1325,-5.73760004643334
1326,-6.54479480897175
1327,-5.33195123802169
1328,-6.85576981431076
1329,-6.22246466652576
1330,-5.56291575669786
1331,-6.01068643406956
1332,-8.12650479383263
1333,-7.16712877683237
1334,-6.53861926825851
1335,-8.98789375579983
1336,-7.22814364993033
1337,-5.92355533467829
1338,-5.79278068691694
1339,-7.15750161010773
1340,-4.97000770136055
1341,-5.22197658609048
1342,-4.75006357826457
1343,-5.94355672424097
1344,-5.37572240680512
1345,-5.19418865923095
1346,-5.64551347210901
1347,-7.82614338821321
1348,-8.77687397068302
1349,-9.14375378423238
1350,-6.47880445933551
1351,-6.68952548305403
1352,-6.87435653284961
1353,-3.35244123586245
1354,-6.51980461330976
1355,-9.8717507098106
1356,-10.2383858912837
1357,-9.98545252390649
1358,-6.73810000430583
1359,-6.16950049427208
1360,-5.20696554877762
1361,-5.91019688956788
1362,-5.23330145504575
1363,-8.88754818306666
1364,-6.89082786901243
1365,-5.40936552014784
1366,-5.17465068483978
1367,-5.54268539375082
1368,-4.08828133351846
1369,-6.41836286269401
1370,-9.21073278113007
1371,-4.98620449021092
1372,-5.72617278256842
1373,-5.50083870706638
1374,-7.35016219716413
1375,-6.40334387513238
1376,-5.25056062479766
1377,-6.90440199523976
1378,-5.50921117256954
1379,-5.50007593517249
1380,-4.85894625422726
1381,-4.05103649881875
